Timestamp;Parked;Latitude;Longitude;Speed;DestinationLatitude;DestinationLongitude;EnteredGeofence
2018-05-21 09:08:40.0;NO;189,9383;39,7084;69,342964;268,2599;65,0119;NULL
2018-05-21 09:09:20.0;NO;195,3;41,785;44,58503;268,2599;65,0119;NULL
2018-05-21 09:10:00.0;NO;200,345;41,7067;71,29047;268,2599;65,0119;NULL
2018-05-21 09:10:40.0;NO;207,1533;43,1534;66,67835;268,2599;65,0119;NULL
2018-05-21 09:11:20.0;NO;214,085;44,9067;74,2108;268,2599;65,0119;NULL
2018-05-21 09:12:00.0;NO;219,2333;51,0834;66,42449;268,2599;65,0119;NULL
2018-05-21 09:12:40.0;NO;224,7967;56,01;69,7358;268,2599;65,0119;NULL
2018-05-21 09:13:00.0;NO;227,935;56,7334;67,98843;268,2599;65,0119;NULL
2018-05-21 09:13:20.0;NO;231,0283;58,9184;76,00079;268,2599;65,0119;NULL
2018-05-21 09:13:40.0;NO;233,8917;61,67;70,61227;268,2599;65,0119;NULL
2018-05-21 09:14:20.0;NO;239,1833;68,045;74,837105;268,2599;65,0119;NULL
2018-05-21 09:15:00.0;NO;245,3833;70,865;70,52888;268,2599;65,0119;NULL
2018-05-21 09:15:20.0;NO;246,8383;71,4417;0;268,2599;65,0119;NULL
2018-05-21 09:15:40.0;NO;246,8383;71,4417;0;268,2599;65,0119;NULL
2018-05-21 09:16:20.0;NO;247,9767;72,265;39,50225;268,2599;65,0119;NULL
2018-05-21 09:17:00.0;NO;250,74;75,63;29,288517;268,2599;65,0119;NULL
2018-05-21 09:17:20.0;NO;252,2467;77,49;47,51833;268,2599;65,0119;NULL
2018-05-21 09:17:40.0;NO;254,1283;78,605;41,523876;268,2599;65,0119;NULL
2018-05-21 09:18:00.0;NO;255,2233;78,765;40,49546;268,2599;65,0119;NULL
2018-05-21 09:18:20.0;NO;256,6183;78,5934;39,600464;268,2599;65,0119;NULL
2018-05-21 09:18:40.0;NO;258,125;77,4634;49,349094;268,2599;65,0119;NULL
2018-05-21 09:19:00.0;NO;260,25;75,02;59,31268;268,2599;65,0119;NULL
2018-05-21 09:19:20.0;NO;261,6833;71,8917;46,46212;268,2599;65,0119;NULL
2018-05-21 09:19:40.0;NO;263,675;70,7417;41,227398;268,2599;65,0119;YES
2018-05-21 09:20:20.0;NO;266,5633;66,8934;43,217518;268,2599;65,0119;YES
2018-05-21 09:21:00.0;NO;268,0567;64,92;0;268,2599;65,0119;YES
2018-05-21 09:21:00.0;YES;268,0567;64,92;0;268,2599;65,0119;YES
2018-05-23 16:58:06.0;NO;0;0;45,71351;-187,8513;52,269;NULL
2018-05-23 16:58:26.0;NO;-2,3783;0,7933;36,316948;-187,8513;52,269;NULL
2018-05-23 16:59:06.0;NO;-4,9766;5,9933;49,547367;-187,8513;52,269;NULL
2018-05-23 16:59:26.0;NO;-6,6066;7,3067;36,085323;-187,8513;52,269;NULL
2018-05-23 16:59:46.0;NO;-8,34;7,9667;35,927814;-187,8513;52,269;NULL
2018-05-23 17:00:06.0;NO;-9,0416;6,3933;27,63379;-187,8513;52,269;NULL
2018-05-23 17:00:26.0;NO;-11,3766;6,45;56,47388;-187,8513;52,269;NULL
2018-05-23 17:00:46.0;NO;-13,5466;4,1833;41,24963;-187,8513;52,269;NULL
2018-05-23 17:01:06.0;NO;-14,3766;3,5167;36,717194;-187,8513;52,269;NULL
2018-05-23 17:01:46.0;NO;-18,7933;-0,4517;73,48257;-187,8513;52,269;NULL
2018-05-23 17:02:06.0;NO;-21,7166;-0,1683;41,473843;-187,8513;52,269;NULL
2018-05-23 17:02:26.0;NO;-23,6966;-1,92;49,984673;-187,8513;52,269;NULL
2018-05-23 17:02:46.0;NO;-25,4833;-3,8683;51,00753;-187,8513;52,269;NULL
2018-05-23 17:03:26.0;NO;-29,3016;-8,6317;51,03347;-187,8513;52,269;NULL
2018-05-23 17:03:46.0;NO;-31,48;-11,1133;55,982834;-187,8513;52,269;NULL
2018-05-23 17:04:06.0;NO;-33,845;-13,2717;56,108837;-187,8513;52,269;NULL
2018-05-23 17:04:26.0;NO;-36,365;-14,485;53,686966;-187,8513;52,269;NULL
2018-05-23 17:05:06.0;NO;-41,5266;-16,4917;58,354675;-187,8513;52,269;NULL
2018-05-23 17:05:26.0;NO;-43,615;-18,28;52,797527;-187,8513;52,269;NULL
2018-05-23 17:05:46.0;NO;-45,0033;-21,43;53,864857;-187,8513;52,269;NULL
2018-05-23 17:06:06.0;NO;-47,1316;-23,885;58,59742;-187,8513;52,269;NULL
2018-05-23 17:06:26.0;NO;-49,2983;-26,1767;49,423214;-187,8513;52,269;NULL
2018-05-23 17:06:46.0;NO;-51,515;-27,4133;45,693127;-187,8513;52,269;NULL
2018-05-23 17:07:06.0;NO;-54,2716;-28,005;61,84758;-187,8513;52,269;NULL
2018-05-23 17:07:46.0;NO;-60,2383;-29,365;61,59372;-187,8513;52,269;NULL
2018-05-23 17:08:06.0;NO;-63,1783;-29,6617;52,89018;-187,8513;52,269;NULL
2018-05-23 17:08:26.0;NO;-65,205;-29,2233;46,141552;-187,8513;52,269;NULL
2018-05-23 17:08:46.0;NO;-67,5833;-29,5717;49,52513;-187,8513;52,269;NULL
2018-05-23 17:09:06.0;NO;-70,37;-29,77;52,47881;-187,8513;52,269;NULL
2018-05-23 17:09:26.0;NO;-72,6416;-31,2533;50,07547;-187,8513;52,269;NULL
2018-05-23 17:09:46.0;NO;-75,6933;-32,42;68,079216;-187,8513;52,269;NULL
2018-05-23 17:10:06.0;NO;-78,805;-33,0717;57,268814;-187,8513;52,269;NULL
2018-05-23 17:10:26.0;NO;-81,3583;-34,8683;45,38182;-187,8513;52,269;NULL
2018-05-23 17:10:46.0;NO;-82,39;-35,2083;40,321278;-187,8513;52,269;NULL
2018-05-23 17:11:26.0;NO;-85,3516;-38,56;39,97106;-187,8513;52,269;NULL
2018-05-23 17:11:46.0;NO;-85,8016;-40,1833;19,897514;-187,8513;52,269;NULL
2018-05-23 17:12:06.0;NO;-86,47;-38,62;40,449135;-187,8513;52,269;NULL
2018-05-23 17:12:26.0;NO;-89,2816;-37,58;71,425735;-187,8513;52,269;NULL
2018-05-23 17:12:46.0;NO;-92,7766;-38,9567;77,4239;-187,8513;52,269;NULL
2018-05-23 17:13:06.0;NO;-96,6333;-39,8033;78,897026;-187,8513;52,269;NULL
2018-05-23 17:13:26.0;NO;-99,8416;-40,6667;59,214466;-187,8513;52,269;NULL
2018-05-23 17:13:46.0;NO;-101,705;-42,4;39,48187;-187,8513;52,269;NULL
2018-05-23 17:14:07.0;NO;-101,5433;-42,6783;33,24838;-187,8513;52,269;NULL
2018-05-23 17:14:28.0;NO;-101,2497;-40,2916;5,490439;-187,8513;52,269;NULL
2018-05-23 17:14:48.0;NO;-101,1893;-40,0455;10,332328;-187,8513;52,269;NULL
2018-05-23 17:15:08.0;NO;-100,83;-39,15;23,192146;-187,8513;52,269;NULL
2018-05-23 17:15:28.0;NO;-99,975;-37,7533;36,622692;-187,8513;52,269;NULL
2018-05-23 17:16:06.0;NO;-98,1866;-35,05;13,408308;-187,8513;52,269;NULL
2018-05-23 17:16:26.0;NO;-97,7333;-34,5167;22,052551;-187,8513;52,269;NULL
2018-05-23 17:16:46.0;NO;-96,62;-32,48;44,635063;-187,8513;52,269;NULL
2018-05-23 17:17:26.0;NO;-96,3933;-27,0317;54,122425;-187,8513;52,269;NULL
2018-05-23 17:17:46.0;NO;-97,6633;-23,1083;71,69998;-187,8513;52,269;NULL
2018-05-23 17:18:06.0;NO;-99,7716;-18,365;86,66481;-187,8513;52,269;NULL
2018-05-23 17:18:26.0;NO;-102,085;-13,41;84,53756;-187,8513;52,269;NULL
2018-05-23 17:18:46.0;NO;-104,3;-8,395;87,046524;-187,8513;52,269;NULL
2018-05-23 17:19:06.0;NO;-106,51;-3,5167;83,65554;-187,8513;52,269;NULL
2018-05-23 17:19:46.0;NO;-110,345;5,1317;52,91427;-187,8513;52,269;NULL
2018-05-23 17:20:06.0;NO;-111,2916;7,235;25,919764;-187,8513;52,269;NULL
2018-05-23 17:20:26.0;NO;-112,12;9,0733;35,40527;-187,8513;52,269;NULL
2018-05-23 17:21:06.0;NO;-113,865;12,9617;10,486126;-187,8513;52,269;NULL
2018-05-23 17:21:26.0;NO;-114,6083;14,59;34,684452;-187,8513;52,269;NULL
2018-05-23 17:22:06.0;NO;-115,92;17,54;34,00996;-187,8513;52,269;NULL
2018-05-23 17:22:26.0;NO;-116,8516;19,5833;39,952534;-187,8513;52,269;NULL
2018-05-23 17:22:46.0;NO;-118,1266;22,33;44,87225;-187,8513;52,269;NULL
2018-05-23 17:23:06.0;NO;-118,995;24,31;35,021698;-187,8513;52,269;NULL
2018-05-23 17:23:26.0;NO;-119,7983;25,9833;9,457711;-187,8513;52,269;NULL
2018-05-23 17:23:46.0;NO;-119,7866;26,0033;0;-187,8513;52,269;NULL
2018-05-23 17:24:06.0;NO;-119,845;26,1217;0;-187,8513;52,269;NULL
2018-05-23 17:24:46.0;NO;-120,8316;28,235;39,139065;-187,8513;52,269;NULL
2018-05-23 17:25:06.0;NO;-122,0416;31,01;53,221863;-187,8513;52,269;NULL
2018-05-23 17:25:26.0;NO;-123,265;33,7317;33,826515;-187,8513;52,269;NULL
2018-05-23 17:26:06.0;NO;-124,5033;36,4783;38,266304;-187,8513;52,269;NULL
2018-05-23 17:26:26.0;NO;-125,565;38,75;49,221237;-187,8513;52,269;NULL
2018-05-23 17:27:06.0;NO;-127,0433;42,165;0;-187,8513;52,269;NULL
2018-05-23 17:27:26.0;NO;-127,5883;43,1633;37,6789;-187,8513;52,269;NULL
2018-05-23 17:27:46.0;NO;-129,1883;45,5117;55,60853;-187,8513;52,269;NULL
2018-05-23 17:28:06.0;NO;-130,38;47,1833;29,373756;-187,8513;52,269;NULL
2018-05-23 17:28:26.0;NO;-130,9783;48,015;0;-187,8513;52,269;NULL
2018-05-23 17:28:46.0;NO;-130,9783;48,0167;0;-187,8513;52,269;NULL
2018-05-23 17:29:26.0;NO;-131,3483;48,445;4,141455;-187,8513;52,269;NULL
2018-05-23 17:29:46.0;NO;-131,6983;48,8167;18,785715;-187,8513;52,269;NULL
2018-05-23 17:30:26.0;NO;-132,8633;49,87;0;-187,8513;52,269;NULL
2018-05-23 17:31:06.0;NO;-134,6716;51,345;42,898804;-187,8513;52,269;NULL
2018-05-23 17:31:26.0;NO;-135,9133;52,3417;0;-187,8513;52,269;NULL
2018-05-23 17:31:46.0;NO;-135,9116;52,3583;0;-187,8513;52,269;NULL
2018-05-23 17:32:06.0;NO;-136,475;52,81;11,3681555;-187,8513;52,269;NULL
2018-05-23 17:32:46.0;NO;-138,1966;54,1483;50,40901;-187,8513;52,269;NULL
2018-05-23 17:33:06.0;NO;-139,9283;55,495;15,9543295;-187,8513;52,269;NULL
2018-05-23 17:33:26.0;NO;-140,36;55,8383;27,928415;-187,8513;52,269;NULL
2018-05-23 17:33:46.0;NO;-141,675;56,85;27,322485;-187,8513;52,269;NULL
2018-05-23 17:34:06.0;NO;-142,71;57,6967;15,904299;-187,8513;52,269;NULL
2018-05-23 17:34:26.0;NO;-143,6;58,405;34,97167;-187,8513;52,269;NULL
2018-05-23 17:34:46.0;NO;-144,8766;59,4167;22,313826;-187,8513;52,269;NULL
2018-05-23 17:35:26.0;NO;-147,345;61,37;23,405241;-187,8513;52,269;NULL
2018-05-23 17:35:46.0;NO;-147,535;61,5267;0;-187,8513;52,269;NULL
2018-05-23 17:36:06.0;NO;-147,945;61,8767;30,891363;-187,8513;52,269;NULL
2018-05-23 17:36:26.0;NO;-149,7066;63,265;30,398466;-187,8513;52,269;NULL
2018-05-23 17:36:46.0;NO;-151,585;64,77;41,46643;-187,8513;52,269;NULL
2018-05-23 17:37:06.0;NO;-153,0266;65,86;16,910477;-187,8513;52,269;NULL
2018-05-23 17:37:26.0;NO;-154,4666;66,9917;36,59675;-187,8513;52,269;NULL
2018-05-23 17:38:06.0;NO;-156,3066;68,4217;27,504078;-187,8513;52,269;NULL
2018-05-23 17:38:26.0;NO;-157,81;69,5433;38,38304;-187,8513;52,269;NULL
2018-05-23 17:38:46.0;NO;-159,07;70,5867;30,804274;-187,8513;52,269;NULL
2018-05-23 17:39:26.0;NO;-162,39;73,0833;35,019848;-187,8513;52,269;NULL
2018-05-23 17:39:46.0;NO;-163,71;74,1567;34,154495;-187,8513;52,269;NULL
2018-05-23 17:40:06.0;NO;-165,5833;75,18;48,75984;-187,8513;52,269;NULL
2018-05-23 17:40:26.0;NO;-167,195;75,335;39,287304;-187,8513;52,269;NULL
2018-05-23 17:41:06.0;NO;-170,5233;68,3767;61,60484;-187,8513;52,269;NULL
2018-05-23 17:41:26.0;NO;-172,2583;65,035;59,833366;-187,8513;52,269;NULL
2018-05-23 17:41:46.0;NO;-173,2833;61,4383;49,50845;-187,8513;52,269;NULL
2018-05-23 17:42:06.0;NO;-172,3533;59,4333;29,208838;-187,8513;52,269;NULL
2018-05-23 17:42:26.0;NO;-173,9;60,2133;53,116245;-187,8513;52,269;NULL
2018-05-23 17:42:46.0;NO;-175,8283;62,0733;29,788828;-187,8513;52,269;NULL
2018-05-23 17:43:06.0;NO;-177,0733;61,4117;42,871006;-187,8513;52,269;NULL
2018-05-23 17:43:26.0;NO;-177,9166;57,5833;64,12306;-187,8513;52,269;NULL
2018-05-23 17:43:46.0;NO;-178,3883;54,3033;29,218105;-187,8513;52,269;NULL
2018-05-23 17:44:06.0;NO;-178,9933;54,04;16,389786;-187,8513;52,269;NULL
2018-05-23 17:44:46.0;NO;-180,4133;54,34;38,885204;-187,8513;52,269;YES
2018-05-23 17:45:06.0;NO;-182,2316;54,8483;30,555967;-187,8513;52,269;YES
2018-05-23 17:45:26.0;NO;-183,1033;54,3783;31,263813;-187,8513;52,269;YES
2018-05-23 17:45:46.0;NO;-183,575;52,2067;34,621452;-187,8513;52,269;YES
2018-05-23 17:46:06.0;NO;-183,6733;51,1183;0;-187,8513;52,269;YES
2018-05-23 17:46:26.0;NO;-183,715;50,5483;20,16249;-187,8513;52,269;YES
2018-05-23 17:47:06.0;NO;-186,7066;51,01;54,168747;-187,8513;52,269;YES
2018-05-23 17:47:26.0;NO;-189,2083;52,825;55,979126;-187,8513;52,269;YES
2018-05-23 17:47:46.0;NO;-189,1666;53,3117;33,19835;-187,8513;52,269;YES
2018-05-23 17:48:26.0;NO;-187,5533;52,3767;0;-187,8513;52,269;YES
2018-05-23 17:48:46.0;NO;-187,5533;52,3767;0;-187,8513;52,269;YES
2018-05-23 17:48:46.0;YES;-187,5533;52,3767;0;-187,8513;52,269;YES
2018-05-23 20:24:25.0;NO;0;0;5,907364;191,8849;-58,4215;NULL
2018-05-23 20:25:05.0;NO;2,9033;-2,0834;39,71905;191,8849;-58,4215;NULL
2018-05-23 20:25:25.0;NO;3,78;-1,3;35,04949;191,8849;-58,4215;NULL
2018-05-23 20:26:05.0;NO;4,5333;2,97;18,22796;191,8849;-58,4215;NULL
2018-05-23 20:26:25.0;NO;5,8167;2,59;42,515232;191,8849;-58,4215;NULL
2018-05-23 20:27:05.0;NO;8,2317;1,9633;32,444176;191,8849;-58,4215;NULL
2018-05-23 20:27:25.0;NO;9,1733;2,1616;29,82774;191,8849;-58,4215;NULL
2018-05-23 20:28:05.0;NO;10,045;7,9716;44,96119;191,8849;-58,4215;NULL
2018-05-23 20:28:25.0;NO;10,8367;10,1616;5,838803;191,8849;-58,4215;NULL
2018-05-23 20:29:05.0;NO;14,2533;10,8333;62,677723;191,8849;-58,4215;NULL
2018-05-23 20:29:25.0;NO;15,365;15,19;69,632034;191,8849;-58,4215;NULL
2018-05-23 20:30:05.0;NO;19,2717;22,285;56,069927;191,8849;-58,4215;NULL
2018-05-23 20:30:25.0;NO;20,015;25,7883;58,187904;191,8849;-58,4215;NULL
2018-05-23 20:31:05.0;NO;24,7117;21,565;79,66602;191,8849;-58,4215;NULL
2018-05-23 20:31:45.0;NO;32,3267;15,4966;90,87112;191,8849;-58,4215;NULL
2018-05-23 20:32:05.0;NO;36,2417;12,41;91,93103;191,8849;-58,4215;NULL
2018-05-23 20:32:45.0;NO;44,0067;6,345;91,09718;191,8849;-58,4215;NULL
2018-05-23 20:33:25.0;NO;51,4133;0,4966;86,11817;191,8849;-58,4215;NULL
2018-05-23 20:33:45.0;NO;55,175;-2,5084;87,01873;191,8849;-58,4215;NULL
2018-05-23 20:34:25.0;NO;61,1417;-11,2267;94,49188;191,8849;-58,4215;NULL
2018-05-23 20:35:05.0;NO;65,705;-21,3384;88,09532;191,8849;-58,4215;NULL
2018-05-23 20:35:25.0;NO;67,97;-26,3817;87,59316;191,8849;-58,4215;NULL
2018-05-23 20:35:45.0;NO;70,14;-31,1967;78,867386;191,8849;-58,4215;NULL
2018-05-23 20:36:25.0;NO;73,9267;-39,5317;74,70554;191,8849;-58,4215;NULL
2018-05-23 20:37:05.0;NO;78,0067;-48,59;78,55052;191,8849;-58,4215;NULL
2018-05-23 20:37:25.0;NO;80,145;-53,3484;86,403534;191,8849;-58,4215;NULL
2018-05-23 20:38:05.0;NO;84,6533;-63,3234;85,427;191,8849;-58,4215;NULL
2018-05-23 20:38:25.0;NO;86,845;-68,215;85,87357;191,8849;-58,4215;NULL
2018-05-23 20:39:05.0;NO;91,075;-77,96;80,9483;191,8849;-58,4215;NULL
2018-05-23 20:39:25.0;NO;91,4367;-82,8567;64,75309;191,8849;-58,4215;NULL
2018-05-23 20:40:05.0;NO;87,91;-90,11;69,018684;191,8849;-58,4215;NULL
2018-05-23 20:40:25.0;NO;86,6483;-93,1234;34,72151;191,8849;-58,4215;NULL
2018-05-23 20:41:05.0;NO;91,385;-91,8484;66,63017;191,8849;-58,4215;NULL
2018-05-23 20:41:25.0;NO;94,535;-90,8867;65,35902;191,8849;-58,4215;NULL
2018-05-23 20:42:05.0;NO;100,4017;-90,125;47,414562;191,8849;-58,4215;NULL
2018-05-23 20:42:25.0;NO;101,97;-90,0717;27,791292;191,8849;-58,4215;NULL
2018-05-23 20:43:05.0;NO;105,5133;-87,1167;63,513424;191,8849;-58,4215;NULL
2018-05-23 20:43:25.0;NO;107,9617;-85,53;53,308956;191,8849;-58,4215;NULL
2018-05-23 20:44:05.0;NO;113,11;-84,0034;72,680214;191,8849;-58,4215;NULL
2018-05-23 20:44:25.0;NO;116,3833;-82,31;67,6345;191,8849;-58,4215;NULL
2018-05-23 20:45:05.0;NO;122,435;-81,3784;67,28428;191,8849;-58,4215;NULL
2018-05-23 20:45:25.0;NO;125,8633;-81,93;71,08108;191,8849;-58,4215;NULL
2018-05-23 20:46:05.0;NO;132,4367;-80,2634;66,452286;191,8849;-58,4215;NULL
2018-05-23 20:46:25.0;NO;135,85;-79,7317;68,162605;191,8849;-58,4215;NULL
2018-05-23 20:47:05.0;NO;141,07;-75,1817;60,77099;191,8849;-58,4215;NULL
2018-05-23 20:47:25.0;NO;143,1683;-71,835;76,280594;191,8849;-58,4215;NULL
2018-05-23 20:48:05.0;NO;148,9083;-67,0917;69,365204;191,8849;-58,4215;NULL
2018-05-23 20:48:25.0;NO;152,2;-66,6234;67,734566;191,8849;-58,4215;NULL
2018-05-23 20:49:05.0;NO;157,6933;-61,5817;66,53011;191,8849;-58,4215;NULL
2018-05-23 20:49:25.0;NO;159,8;-58,395;66,15395;191,8849;-58,4215;NULL
2018-05-23 20:50:05.0;NO;164,5533;-53,57;50,249653;191,8849;-58,4215;NULL
2018-05-23 20:50:25.0;NO;166,9983;-52,8784;62,097733;191,8849;-58,4215;NULL
2018-05-23 20:51:05.0;NO;171,8333;-50,675;47,4683;191,8849;-58,4215;NULL
2018-05-23 20:51:25.0;NO;173,6183;-48,2467;44,67027;191,8849;-58,4215;NULL
2018-05-23 20:52:05.0;NO;176,52;-45,0767;47,898197;191,8849;-58,4215;NULL
2018-05-23 20:52:25.0;NO;178,4867;-45,65;26,649847;191,8849;-58,4215;NULL
2018-05-23 20:53:05.0;NO;180,6417;-45,0134;20,844397;191,8849;-58,4215;NULL
2018-05-23 20:53:25.0;NO;181,9317;-46,165;41,727707;191,8849;-58,4215;NULL
2018-05-23 20:54:05.0;NO;185,2983;-51,3534;49,32501;191,8849;-58,4215;NULL
2018-05-23 20:54:45.0;NO;189,3117;-55,205;51,140945;191,8849;-58,4215;YES
2018-05-23 20:55:25.0;NO;191,7567;-58,55;4,0673347;191,8849;-58,4215;YES
2018-05-23 20:55:25.0;YES;191,7567;-58,55;1,1298152;191,8849;-58,4215;YES
2018-05-25 16:54:44.0;NO;0;0;57,392967;-186,2297;52,3573;NULL
2018-05-25 16:55:04.0;NO;-1,4767;2,955;59,03658;-186,2297;52,3573;NULL
2018-05-25 16:55:24.0;NO;-3,9534;5,8633;55,462143;-186,2297;52,3573;NULL
2018-05-25 16:55:44.0;NO;-5,73;7,22;39,980328;-186,2297;52,3573;NULL
2018-05-25 16:56:04.0;NO;-7,33;7,5616;32,464558;-186,2297;52,3573;NULL
2018-05-25 16:56:24.0;NO;-8,69;7,4583;55,230515;-186,2297;52,3573;NULL
2018-05-25 16:56:44.0;NO;-10,89;5,295;60,14282;-186,2297;52,3573;NULL
2018-05-25 16:57:24.0;NO;-14,3817;1,2283;64,21016;-186,2297;52,3573;NULL
2018-05-25 16:58:04.0;NO;-20,8384;-0,6834;63,683903;-186,2297;52,3573;NULL
2018-05-25 16:58:44.0;NO;-26,7484;-7,2534;77,98721;-186,2297;52,3573;NULL
2018-05-25 16:59:04.0;NO;-29,4834;-10,7934;74,733345;-186,2297;52,3573;NULL
2018-05-25 16:59:24.0;NO;-32,455;-13,5684;72,06688;-186,2297;52,3573;NULL
2018-05-25 17:00:04.0;NO;-38,815;-15,9517;65,064384;-186,2297;52,3573;NULL
2018-05-25 17:00:44.0;NO;-43,2467;-20,9617;64,29724;-186,2297;52,3573;NULL
2018-05-25 17:01:04.0;NO;-45,5784;-23,8684;66,980385;-186,2297;52,3573;NULL
2018-05-25 17:01:44.0;NO;-50,7767;-27,7834;57,767273;-186,2297;52,3573;NULL
2018-05-25 17:02:24.0;NO;-56,6684;-28,5484;59,029167;-186,2297;52,3573;NULL
2018-05-25 17:02:44.0;NO;-59,92;-29,6584;72,38003;-186,2297;52,3573;NULL
2018-05-25 17:03:24.0;NO;-65,3017;-29,5784;57,2262;-186,2297;52,3573;NULL
2018-05-25 17:03:44.0;NO;-68,2734;-29,5917;57,398525;-186,2297;52,3573;NULL
2018-05-25 17:04:24.0;NO;-72,7634;-31,7967;64,102684;-186,2297;52,3573;NULL
2018-05-25 17:04:44.0;NO;-75,7534;-32,7267;63,03721;-186,2297;52,3573;NULL
2018-05-25 17:05:04.0;NO;-78,45;-33,7217;53,414574;-186,2297;52,3573;NULL
2018-05-25 17:05:24.0;NO;-80,7484;-34,9884;52,82347;-186,2297;52,3573;NULL
2018-05-25 17:05:44.0;NO;-82,885;-35,3817;29,75362;-186,2297;52,3573;NULL
2018-05-25 17:06:24.0;NO;-84,1134;-39,7017;25,08406;-186,2297;52,3573;NULL
2018-05-25 17:07:04.0;NO;-87,625;-37,3684;76,0082;-186,2297;52,3573;NULL
2018-05-25 17:07:24.0;NO;-91,41;-38,8367;78,68023;-186,2297;52,3573;NULL
2018-05-25 17:08:04.0;NO;-98,595;-41,32;68,85192;-186,2297;52,3573;NULL
2018-05-25 17:08:44.0;NO;-99,8234;-41,3617;38,97785;-186,2297;52,3573;NULL
2018-05-25 17:09:04.0;NO;-99,3234;-39,3584;15,489227;-186,2297;52,3573;NULL
2018-05-25 17:09:24.0;NO;-98,7467;-38,3667;25,037735;-186,2297;52,3573;NULL
2018-05-25 17:09:44.0;NO;-98,3067;-37,6367;0;-186,2297;52,3573;NULL
2018-05-25 17:10:04.0;NO;-98,2034;-37,4884;7,3804994;-186,2297;52,3573;NULL
2018-05-25 17:10:24.0;NO;-97,645;-36,6184;33,62454;-186,2297;52,3573;NULL
2018-05-25 17:10:44.0;NO;-96,2134;-34,6517;54,54676;-186,2297;52,3573;NULL
2018-05-25 17:11:04.0;NO;-94,8117;-31,7967;52,842;-186,2297;52,3573;NULL
2018-05-25 17:11:44.0;NO;-95,4317;-24,3084;74,59066;-186,2297;52,3573;NULL
2018-05-25 17:12:04.0;NO;-97,53;-19,6934;89,7445;-186,2297;52,3573;NULL
2018-05-25 17:12:24.0;NO;-99,8934;-14,505;89,38501;-186,2297;52,3573;NULL
2018-05-25 17:12:44.0;NO;-102,2417;-9,195;95,41097;-186,2297;52,3573;NULL
2018-05-25 17:13:04.0;NO;-104,6867;-3,8534;91,52523;-186,2297;52,3573;NULL
2018-05-25 17:13:24.0;NO;-107,065;1,425;94,51782;-186,2297;52,3573;NULL
2018-05-25 17:13:44.0;NO;-109,285;6,3233;76,43995;-186,2297;52,3573;NULL
2018-05-25 17:14:04.0;NO;-110,6684;9,4016;20,43303;-186,2297;52,3573;NULL
2018-05-25 17:14:24.0;NO;-110,865;9,8683;25,135944;-186,2297;52,3573;NULL
2018-05-25 17:15:04.0;NO;-112,8884;14,28;14,04018;-186,2297;52,3573;NULL
2018-05-25 17:15:24.0;NO;-113,1267;14,8766;20,203259;-186,2297;52,3573;NULL
2018-05-25 17:15:44.0;NO;-113,2967;15,275;0;-186,2297;52,3573;NULL
2018-05-25 17:16:04.0;NO;-113,2967;15,275;0;-186,2297;52,3573;NULL
2018-05-25 17:16:24.0;NO;-113,4734;15,69;26,56646;-186,2297;52,3573;NULL
2018-05-25 17:17:04.0;NO;-114,9984;19,075;39,03159;-186,2297;52,3573;NULL
2018-05-25 17:17:24.0;NO;-116,09;21,5133;54,068687;-186,2297;52,3573;NULL
2018-05-25 17:17:44.0;NO;-117,72;25,1416;66,91924;-186,2297;52,3573;NULL
2018-05-25 17:18:04.0;NO;-118,5467;26,97;17,017952;-186,2297;52,3573;NULL
2018-05-25 17:18:24.0;NO;-118,69;27,2933;10,923434;-186,2297;52,3573;NULL
2018-05-25 17:18:44.0;NO;-119,0267;28,0366;29,974129;-186,2297;52,3573;NULL
2018-05-25 17:19:24.0;NO;-119,5484;29,2833;0;-186,2297;52,3573;NULL
2018-05-25 17:19:44.0;NO;-120,065;30,3516;42,822826;-186,2297;52,3573;NULL
2018-05-25 17:20:04.0;NO;-120,72;31,8433;4,241517;-186,2297;52,3573;NULL
2018-05-25 17:20:24.0;NO;-121,2334;32,9816;40,825294;-186,2297;52,3573;NULL
2018-05-25 17:20:44.0;NO;-122,6534;36,1533;64,842026;-186,2297;52,3573;NULL
2018-05-25 17:21:04.0;NO;-123,7567;38,5983;27,457754;-186,2297;52,3573;NULL
2018-05-25 17:21:44.0;NO;-125,3867;42,14;22,943846;-186,2297;52,3573;NULL
2018-05-25 17:22:04.0;NO;-126,33;43,8616;29,90186;-186,2297;52,3573;NULL
2018-05-25 17:22:24.0;NO;-126,82;44,58;0;-186,2297;52,3573;NULL
2018-05-25 17:23:04.0;NO;-126,9584;44,7766;0;-186,2297;52,3573;NULL
2018-05-25 17:23:24.0;NO;-127,21;45,1233;12,568899;-186,2297;52,3573;NULL
2018-05-25 17:23:44.0;NO;-127,4684;45,475;0;-186,2297;52,3573;NULL
2018-05-25 17:24:04.0;NO;-127,6984;45,7833;25,071089;-186,2297;52,3573;NULL
2018-05-25 17:24:44.0;NO;-128,535;46,9216;11,521954;-186,2297;52,3573;NULL
2018-05-25 17:25:04.0;NO;-129,125;47,715;7,148874;-186,2297;52,3573;NULL
2018-05-25 17:25:24.0;NO;-129,2984;47,9116;4,686237;-186,2297;52,3573;NULL
2018-05-25 17:26:04.0;NO;-129,8117;48,5516;20,959282;-186,2297;52,3573;NULL
2018-05-25 17:26:44.0;NO;-130,4567;49,225;22,769665;-186,2297;52,3573;NULL
